mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__alpha,param_classifier__eta0,param_classifier__max_iter,param_classifier__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score,rank_train_score,model,time,opt_type,technique,fit_time_sum,ds,ds_complete,iter,n_resources,roc_auc_perdif
0.0698672771453857,0.0021532700872505,0.0038086175918579,0.0002918277739107,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.01, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=7, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",0.01,7.0,100.0,,,,,"{'classifier__n_estimators': 100, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.01, 'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.01, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=7, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)}",0.5033319579497778,0.5031329533379829,0.5019703474480229,0.5018797082364712,0.5019309654827414,0.5024861883496493,0.5017918353019735,0.5026998256534879,0.5036222991174731,0.5020663926734609,0.5024912473551042,0.00063798908812,1,0.5055511795667588,0.5061207898876733,0.5053900322159451,0.5048120992377597,0.5055348743841757,0.5062661339549783,0.5047026320135701,0.5058563444318822,0.5046040626226793,0.5047415825594869,0.5053579730874909,0.0005831328051016,,XGBClassifier,0.1176092902819315,RandomSearch,TVAE,0.2094567680358886,ds32,ds32_TVAE_QI2_ep100_bs50.csv,,,0.09708787595555199
0.8290483951568604,0.3750745101635044,0.0027034997940063,0.0004371042070105,"GradientBoostingClassifier(max_depth=10, n_iter_no_change=10)",0.01,4.0,100.0,,,,,"{'classifier__n_estimators': 100, 'classifier__max_depth': 4, 'classifier__learning_rate': 0.01, 'classifier': GradientBoostingClassifier(max_depth=10, n_iter_no_change=10)}",0.5,0.5,0.5003857191753771,0.5000324723765391,0.5011628621328208,0.5008583319015131,0.5319148936170213,0.5001455113521673,0.500355440878334,0.4997498749374687,0.5034605106371242,0.009493460833323,1,0.5065963060686016,0.5,0.5072304670853945,0.5489080519095526,0.5146041936312071,0.5318883056303878,0.5765171503957783,0.5073017108201368,0.5159934464586791,0.5112913599656972,0.5220330991965435,0.0227042612305517,,GradientBoostingClassifier,0.3311728119850158,RandomSearch,Copula GAN,0.670541873772939,ds14,ds14_CopulaGAN_QI1_ep200_bs100.csv,,,-44.84898953493743
0.005794882774353,0.0003764649332837,0.0014156341552734,2.30192366440209e-05,"SGDClassifier(alpha=0.1, early_stopping=True, eta0=0.01, max_iter=100000,
              n_iter_no_change=10)",,,,0.1,0.1,100000.0,,"{'classifier__max_iter': 100000, 'classifier__eta0': 0.1, 'classifier__alpha': 0.1, 'classifier': SGDClassifier(alpha=0.1, early_stopping=True, eta0=0.01, max_iter=100000,
              n_iter_no_change=10)}",0.5016420247160618,0.5042382302262243,0.5195514423878606,0.5006712482781144,0.648936170212766,0.5021260630315157,0.5128189094547274,0.5035121727530432,0.7659574468085106,0.5003096628101285,0.5459763370678952,0.0850657126903558,1,0.5017323628919723,0.5043585866159624,0.5079408125115189,0.5007695601727565,0.5224791715229342,0.5040430134095388,0.5056923198441325,0.5016570785392697,0.5120316702854045,0.500526516650502,0.5061231092443992,0.0064231475960996,,SGDClassifier,0.1034005880355835,RandomSearch,Copula GAN,0.20074829061826066,ds5,ds5_CopulaGAN_QI1_ep200_bs100.csv,,,6.250484127063967
0.006374716758728,0.0008095576018181,0.0015847921371459,0.0001633183085928,"SGDClassifier(alpha=0.1, early_stopping=True, eta0=0.01, max_iter=100000,
              n_iter_no_change=10)",,,,0.1,0.01,10000.0,,"{'classifier__max_iter': 10000, 'classifier__eta0': 0.01, 'classifier__alpha': 0.1, 'classifier': SGDClassifier(alpha=0.1, early_stopping=True, eta0=0.01, max_iter=100000,
              n_iter_no_change=10)}",0.5078039019509755,0.5075952870052047,0.501775887943972,0.5394080018732771,0.5015721110071477,0.9736842105263158,0.973404255319149,0.9787234042553192,0.5191478718082445,0.9680851063829788,0.6971200038072585,0.2258869124216002,1,0.5264760039594265,0.5078199577242202,0.5016764334548226,0.5225006402405447,0.5028620079270404,0.65105425052952,0.5506886953644815,0.5776605146074364,0.9854111405835544,0.5759434757166382,0.5902093120107684,0.1388205618761409,,SGDClassifier,0.2149536887804667,RandomSearch,CTGAN,0.48515403707822163,ds4,ds4_CTGAN_QI2_ep200_bs50.csv,,,-22.884955331055483
0.1357524156570434,0.0018535716982893,0.0041739463806152,0.0003294308251759,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.01, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=7, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",0.01,4.0,250.0,,,,,"{'classifier__n_estimators': 250, 'classifier__max_depth': 4, 'classifier__learning_rate': 0.01, 'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.01, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=7, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)}",0.5019732088266355,0.5116076556796917,0.5071609879013581,0.500776029040161,0.6538461538461539,0.504690616913395,0.5015285420488022,0.5041965427158024,0.5192307692307693,0.500776029040161,0.5205786535242931,0.0447623909567382,1,0.8066037735849056,0.5843204621178514,0.8113207547169812,0.8317757009345795,0.6044751347636435,0.5964019745721918,0.8113207547169812,0.6009325417425694,0.7757009345794392,0.5895143833599042,0.7012366415089046,0.1069999525422163,,XGBClassifier,0.0794306993484497,RandomSearch,Copula GAN,0.12967545747756953,ds10,ds10_CopulaGAN_QI1_ep200_bs50.csv,,,-11.326660124286093
0.0072280645370483,0.0004845930089561,0.0017743587493896,0.000101810584693,"SGDClassifier(alpha=0.1, early_stopping=True, eta0=0.01, max_iter=100000,
              n_iter_no_change=10)",,,,0.1,0.01,10000.0,,"{'classifier__max_iter': 10000, 'classifier__eta0': 0.01, 'classifier__alpha': 0.1, 'classifier': SGDClassifier(alpha=0.1, early_stopping=True, eta0=0.01, max_iter=100000,
              n_iter_no_change=10)}",0.5097991704185426,0.5062299378856094,0.5029655452726364,0.5042945579932824,0.5042208604302151,0.5019445486632205,0.5147371863014841,0.5033610555277639,0.5016414457228614,0.9348958333333334,0.5484090141548948,0.128885571543505,1,0.5174215642047214,0.5030586624107994,0.5049489588544273,0.5068653394984529,0.5082539099410817,0.5034515769789657,0.5173969518241264,0.503345965517481,0.5025483985343736,0.5143571948734784,0.5081648522637907,0.0056952302943462,,SGDClassifier,0.4277166088422139,RandomSearch,CTGAN,0.969994439681371,ds24,ds24_CTGAN_QI0_ep100_bs50.csv,,,4.096016137084912
0.0590998411178588,0.0046908401259849,0.0034898042678833,0.000235647936376,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.01, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=7, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",0.01,4.0,100.0,,,,,"{'classifier__n_estimators': 100, 'classifier__max_depth': 4, 'classifier__learning_rate': 0.01, 'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.01, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=7, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)}",0.7674418604651163,0.5028549158300081,0.5143618320788301,0.5038594878834767,0.5043161115441441,0.5189280686855056,0.5037681631513431,0.505838190413036,0.513448584757495,0.5038594878834767,0.5338676702692432,0.0780417903745945,1,0.5135790486605429,0.5187454192212385,0.5265384630299645,0.5232659934618472,0.5232659934618472,0.5146662478526085,0.5127962652422556,0.5239509289528486,0.5221244343101783,0.5183801202927045,0.5197312914486035,0.0045744425778734,,XGBClassifier,0.0920659343401591,RandomSearch,CTGAN,0.17472668011983233,ds5,ds5_CTGAN_QI2_ep200_bs100.csv,,,3.894060190452796
0.0072640657424926,0.0008247553504233,0.0016881227493286,0.0001361427393607,"SGDClassifier(alpha=0.1, early_stopping=True, eta0=0.01, max_iter=100000,
              n_iter_no_change=10)",,,,0.1,0.01,100000.0,,"{'classifier__max_iter': 100000, 'classifier__eta0': 0.01, 'classifier__alpha': 0.1, 'classifier': SGDClassifier(alpha=0.1, early_stopping=True, eta0=0.01, max_iter=100000,
              n_iter_no_change=10)}",0.5053537407001373,0.500213680769822,0.5005228620502201,0.5003327321555514,0.5001683365299384,0.5000847213120237,0.5007556969974349,0.5044127326821305,0.5006169352618893,0.5001737710960743,0.5012635209555222,0.0018334953065456,1,0.5026444620727251,0.5002285796825547,0.5005186692690893,0.5007472872238589,0.500248329336018,0.5001563546412806,0.5010002940124416,0.5021543509850164,0.5008541528259721,0.5002774959018771,0.5008829975950834,0.000813052786625,,SGDClassifier,0.314951229095459,RandomSearch,Copula GAN,0.7188940564791361,ds14,ds14_CopulaGAN_QI1_ep100_bs100.csv,,,-45.08965627713798
0.5853282928466796,0.3105708778363459,0.0029413938522338,0.0004206085329682,"GradientBoostingClassifier(max_depth=10, n_iter_no_change=10)",0.01,7.0,500.0,,,,,"{'classifier__n_estimators': 500, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.01, 'classifier': GradientBoostingClassifier(max_depth=10, n_iter_no_change=10)}",0.5,0.5005741507117195,0.5009954472185588,0.5012335713311201,0.5011286635053064,0.500079585247169,0.5272727272727272,0.5009954472185588,0.5004600202199002,0.5006977920778571,0.5033437404802917,0.007986285582185,1,0.5,0.5284346718813953,0.5224998863067898,0.5472281595343126,0.5270498885806539,0.5217745236254491,0.6431818181818182,0.51510495507494,0.5253353949702124,0.5159881076902088,0.534659740584578,0.037900948841336,,GradientBoostingClassifier,0.0939685185750325,RandomSearch,CTGAN,0.16923760573069252,ds5,ds5_CTGAN_QI1_ep100_bs50.csv,,,-2.046091602487079
0.3053923368453979,0.0077370369959837,0.0077490806579589,0.0002961755314687,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.01, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=7, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",0.1,4.0,250.0,,,,,"{'classifier__n_estimators': 250, 'classifier__max_depth': 4, 'classifier__learning_rate': 0.1, 'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.01, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=7, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)}",0.9947916666666669,0.9895833333333334,0.9895833333333334,0.9947916666666669,0.512256128064032,0.9895833333333334,0.5191345672836418,0.5191345672836418,0.5389361347340337,0.9895833333333334,0.8037378064032016,0.2298340479832769,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,XGBClassifier,0.4847640077273051,RandomSearch,CTGAN,1.1021603790918986,ds16,ds16_CTGAN_QI1_ep100_bs50.csv,,,-19.134286267809024
0.0694675683975219,0.0028852611093191,0.004008150100708,0.0003879990758633,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.01, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=7, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",0.01,7.0,100.0,,,,,"{'classifier__n_estimators': 100, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.01, 'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.01, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=7, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)}",0.5026755107833815,0.5019384692346173,0.502831316226295,0.502860331680992,0.5012534893400898,0.5021879048090627,0.5017494542725909,0.502006116694711,0.503285296494401,0.5042968048909952,0.5025084694427135,0.0008299785012373,1,0.50675216856315,0.5064395735107545,0.5067620741561754,0.5043574495403207,0.5061293236021017,0.5063759583776708,0.504946379427073,0.5050892386570277,0.5064642587453423,0.5055659437200303,0.5058882368299646,0.0008009003843952,,XGBClassifier,0.1114146590232849,RandomSearch,TVAE,0.20215259472529093,ds32,ds32_TVAE_QI0_ep100_bs50.csv,,,0.10051854430234218
0.006560730934143,0.0007422357666891,0.0016785144805908,0.0001655457408155,"SGDClassifier(alpha=0.1, early_stopping=True, eta0=0.01, max_iter=100000,
              n_iter_no_change=10)",,,,0.1,0.01,10000.0,,"{'classifier__max_iter': 10000, 'classifier__eta0': 0.01, 'classifier__alpha': 0.1, 'classifier': SGDClassifier(alpha=0.1, early_stopping=True, eta0=0.01, max_iter=100000,
              n_iter_no_change=10)}",0.9930555555555556,0.9861111111111112,0.9929577464788732,0.5447195428700266,0.5090045022511256,0.511255627813907,0.9930555555555556,0.9929577464788732,0.971830985915493,1.0,0.8494948374030521,0.2149167110743229,1,0.9894736842105264,0.9842105263157896,0.9895104895104896,0.6836967434766335,0.5128889369759805,0.5261559351104124,0.6839437262490895,0.5920460230115058,0.9877622377622378,0.6836967434766335,0.7633385046099298,0.1920292088979357,,SGDClassifier,0.1911021510759989,RandomSearch,CTGAN,0.43351079543431603,ds4,ds4_CTGAN_QI1_ep200_bs100.csv,,,-6.029332145680081
0.0383355140686035,0.0027545139312222,0.0039703369140625,0.0002127656216348,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.01, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=7, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",0.01,4.0,100.0,,,,,"{'classifier__n_estimators': 100, 'classifier__max_depth': 4, 'classifier__learning_rate': 0.01, 'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.01, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=7, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)}",0.5025347319328956,0.502210822207979,0.5030210417708855,0.5021998846645545,0.5020376098192681,0.5021937290354964,0.5025364244622311,0.5023584790442096,0.502834262183175,0.5031514632456836,0.5025078448366378,0.0003620587662809,1,0.5026920737558735,0.5028837759754688,0.5028676679747025,0.5031666751189529,0.5029378035027926,0.5029352757120751,0.5029933103806805,0.5029933103806805,0.5032737848425104,0.5029080097778831,0.502965168742162,0.0001526611513616,,XGBClassifier,0.1125997265179952,RandomSearch,Copula GAN,0.2063831885655721,ds8,ds8_CopulaGAN_QI1_ep200_bs100.csv,,,-0.05716658010899453
0.0339312553405761,0.0056766176259223,0.0028711318969726,0.0001875368838669,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.01, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=7, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",0.01,4.0,100.0,,,,,"{'classifier__n_estimators': 100, 'classifier__max_depth': 4, 'classifier__learning_rate': 0.01, 'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.01, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=7, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)}",0.5111267755089666,0.5031429856342312,0.5039957995526689,0.5043904528021587,0.5043972603585744,0.502677264558205,0.506635893704428,0.5034756435456785,0.5064562584322464,0.5048288032905341,0.5051127137387692,0.0023483399605347,1,0.5107787930761918,0.5095497954153845,0.5073969714936032,0.5091009440957852,0.5102713694509593,0.5116194987224252,0.5182169006581213,0.5085508812041196,0.5089029214547857,0.5079332595590724,0.5102321335130447,0.0029264862660562,,XGBClassifier,0.1157389481862386,RandomSearch,Copula GAN,0.2050496904055277,ds32,ds32_CopulaGAN_QI1_ep200_bs100.csv,,,0.6192883169597391
0.3397931814193725,0.0149095984743932,0.0087035179138183,0.000637103604587,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.01, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=7, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",0.01,10.0,100.0,,,,,"{'classifier__n_estimators': 100, 'classifier__max_depth': 10, 'classifier__learning_rate': 0.01, 'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.01, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=7, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)}",0.5218525929631482,0.8,0.8125,0.5447723861930965,0.75,0.5318992829748207,0.5479739869934968,0.75,0.8125,0.8125,0.6883998249124562,0.1260257829956057,1,0.8888888888888888,0.8809523809523809,0.9193548387096776,0.9274193548387096,0.9193548387096776,0.9365079365079364,0.8888888888888888,0.903225806451613,0.9193548387096776,0.935483870967742,0.9119431643625192,0.0191345873750095,,XGBClassifier,0.3779048204421997,RandomSearch,TVAE,0.7472508414586386,ds16,ds16_TVAE_QI2_ep200_bs100.csv,,,-30.738677798696457
0.0068045377731323,0.0002656925787855,0.0016789197921752,2.480709512407297e-05,"SGDClassifier(alpha=0.1, early_stopping=True, eta0=0.01, max_iter=100000,
              n_iter_no_change=10)",,,,0.01,0.1,100000.0,,"{'classifier__max_iter': 100000, 'classifier__eta0': 0.1, 'classifier__alpha': 0.01, 'classifier': SGDClassifier(alpha=0.1, early_stopping=True, eta0=0.01, max_iter=100000,
              n_iter_no_change=10)}",0.500502743065885,0.5006953817044577,0.5009446049555389,0.5008235249700322,0.5008622909837668,0.6095238095238096,0.5003493810397263,0.5004139432353539,0.5019008052647513,0.5014409720583562,0.5117457456801677,0.0325958166609774,1,0.5009080068188967,0.5011293084857765,0.5011182730173901,0.5009234693520075,0.5014468729551674,0.534717595764707,0.5004340561206845,0.5004158171426334,0.5029633149548214,0.5014341393481082,0.5045490853960193,0.0100790156347494,,SGDClassifier,0.6489410479863484,RandomSearch,Copula GAN,1.4372698497772218,ds16,ds16_CopulaGAN_QI0_ep100_bs100.csv,,,-48.51220803083749
2.30397253036499,0.0918787654409338,0.0095314025878906,0.0004610816863522,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.01, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=7, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)",0.01,10.0,500.0,,,,,"{'classifier__n_estimators': 500, 'classifier__max_depth': 10, 'classifier__learning_rate': 0.01, 'classifier': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              gamma=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.01, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=7, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=500, n_jobs=None,
              num_parallel_tree=None, random_state=None, ...)}",0.5379005292119744,0.96875,0.9895833333333334,0.5376855094213774,0.9739583333333334,0.5379005292119744,0.984375,0.9635416666666669,0.9739583333333334,0.5191345672836418,0.7986787801795635,0.2169678584099884,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,XGBClassifier,0.4977560957272847,RandomSearch,CTGAN,1.093093020518621,ds16,ds16_CTGAN_QI0_ep100_bs50.csv,,,-19.643285300957817
0.0056986570358276,0.0001427146390871,0.0014500141143798,2.7153730517012915e-05,"SGDClassifier(alpha=0.1, early_stopping=True, eta0=0.01, max_iter=100000,
              n_iter_no_change=10)",,,,0.01,0.1,10000.0,,"{'classifier__max_iter': 10000, 'classifier__eta0': 0.1, 'classifier__alpha': 0.01, 'classifier': SGDClassifier(alpha=0.1, early_stopping=True, eta0=0.01, max_iter=100000,
              n_iter_no_change=10)}",0.5371362151664067,0.5344927365643606,0.9852941176470588,0.9852941176470588,0.5074269808171412,0.5044703724411225,0.5124637482139762,0.5051986777702577,0.5045175774161591,0.9801980198019802,0.6556492563485523,0.2149862230123271,1,0.524965492574297,0.9643734643734644,0.5371941191726084,0.5188037814976284,0.5092144724322946,0.5058926269031322,0.513710674859431,0.5045488999106433,0.5077925293954361,0.5296589471206191,0.5616155008239555,0.1346502717500652,,SGDClassifier,0.2213187336921692,RandomSearch,CTGAN,0.5000582873821259,ds4,ds4_CTGAN_QI0_ep200_bs50.csv,,,-27.472427395071648
